order_id,customer_id,restaurant_name,cuisine_type,order_date,order_amount,discount_percent,final_amount,delivery_time_mins,order_status,payment_method,order_rating,is_reorder,promo_code_used,delivery_partner_id,city,notes
ORD000134,CUST00103,Pizza Palace,Continental,"March 28, 2023",1788,14.5,442,28,Cncld,Card,3.8,0,,,mumbai,no Onion
ORD001143,CUST00595,Spice  Garden,Chineese,2023-04-30,₹1923,N/A,872,87,,Net Banking,1.5,No,save10,DP3549,DELHI,  
ORD000815,CUST00434,Sushi Spot,Sushi,2022-07-31,835,30.7,2700,38,DELIVERED,Wallet,3.8,No,SAVE 10,,bangalore,N/A
ORD000647,CUST00277,Spice Garden,Itlaian,N/A,2531,1.5,834,32,DELIVERED,Net Banking,3.6,true,,,Chennai,N/A
ORD000863,CUST00073,The Biryani House,biryani,,1694,1.5,2865,41,Delivered,card,,1,FLAT20,,kolkata ,Less oil
ORD000900,CUST00135,Burger Barn!!,Itlaian,11-11-2023,1434,7.2,2046,16,N/A,card,4.8,No,save10,,Delhi ,No onion
ORD000408,CUST00036,Dosa Delight,Sushi ,04-29-2023,1414,9.5,1305,401,Pending,Cash,3.0,yes,SAVE10,,Delhi,
ORD000155,CUST00096,Sushi Spot,Thai,1677715200,833,42.9,651,34,DELIVERED,Net Banking,1.4,true,FLAT20 ,N/A,Hydrabad,extra SPICY
ORD001030,CUST00473,Sushi_Spot,Chineese,15/06/2023,₹1984,37.3,2571,80,Pending,Card,1.8,TRUE,FLAT20,,  Pune ,  
ORD000279,CUST00488,Sushi_Spot,Sushi ,not provided,2984,24.6,711,88,delivered,net banking,,true,SAVE10,,Delhi,
ORD000795,CUST00572,The Biryani House,continental,1699660800,107,1.4,1854,38,delivered,CARD,,No,FLAT20,,Hydrabad,Less oil
ORD000116,CUST00091,The Biryani House,biryani,1687737600,2271,15.4,312,18,cancelled,card,3.6,Yes,save10,,DELHI,Extra spicy
ORD001233,CUST00486,Spice Garden,Chinese,03 Mar 2023,2527,-12.103896253918185,1230,89,,Card,3.2,1,FIRST50,DP9209,Delhi,
ORD000597,CUST00307,Curry Corner@,continental,N/A,597,38.1,2884,80,Delivered,UPI ,,0,SAVE 10,,Delhi,extra SPICY
ORD001369,CUST00538,Curry Corner@,Burger,,₹656,40.7,473,89,N/A,UPI,,false,,,Hydrabad,Extra spicy
ORD000209,CUST00450,Dosa Delight,CHINESE,01-30-2023,811,194.82481769031443,1523,50,delivered,Cash,,no,,,Chennai,Less oil
ORD000719,CUST00162,Wok-Express,Sushi,24/02/2022,908,20.6,2686,33,Cncld,net banking,1.4,N,FIRST50,DP5172,Hydrabad,  
ORD000586,CUST00086,Curry Corner,indian,09-26-2023,1156,27.8,1918,39,DELIVERED,,4.0,No,,,Mumbai,N/A
ORD001033,CUST00397,Wok-Express,Thai ,"November 06, 2022",1541,19.7,293,21,Cancelled,Cash,3.4,true,,,Bangalore,Extra spicy
ORD001247,CUST00258,The Biryani House,Italain,"January 11, 2022",,36.1,1308,,DELIVERED,CARD,2.0,0,FLAT20,,Delhi ,
ORD000469,CUST00501,Curry Corner@,burger,,1724,29.4,1364,73,DELIVERED,Net Banking,2.2,false,FLAT20,N/A,chenai,
ORD001287,CUST00595,Pizza Palace,Pizza,1664064000,1402,172.16525745714605,1699,N/A,N/A,Card,,Yes,SAVE 10,DP7830,Ahemadabad,Less oil
ORD000540,CUST00098,Spice  Garden,Indian,08/04/2022,1438,47.9,1952,28,Cancelled,UPI,2.4,FALSE,SAVE10,,chenai,Less oil
ORD000836,CUST00075,Spice  Garden,Mexican,"January 23, 2022",807,28.3,1832,51,pending,Cash,3.9,true,N/A,DP1333,Mumbai,Less oil
ORD000529,CUST00138,Spice Garden,PIZZA,04-11-2022,2609,39.1,1253,23,Dlvrd,COD,1.2,0,FLAT20 ,N/A,Hyderabad,No onion
ORD000240,CUST00297,Tandoor Tales,Thai ,1694044800,2174,20.9,251,62,delivered,CARD,,True,,DP5596,Ahemadabad,No onion
ORD001460,CUST00453, Tandoor Tales,Thai ,30/09/2023,2002,24.0,479,71,Dlvrd,net banking,4.9,no,FLAT20,DP7647,mumbai,
ORD001297,CUST00217,Noodle  Nook,Italian,08/03/2022,2462,6.2,2898,17,CANCELLED,Net Banking,4.6,true,SAVE 10,,Bangalore,  
ORD000269,CUST00445, Tandoor Tales,biryani,1643587200,588,18.1,2185,76,CANCELLED,wallet,2.1,0,,,Hyderabad,N/A
ORD000458,CUST00540,Wok Express,Biryani,N/A,2183,13.8,2885,20,delivered,UPI ,2.6,false,SAVE 10,,  Pune ,
ORD000420,CUST00538,Noodle  Nook,Chineese,N/A,495,9.5,1471,60,Pending,UPI ,3.1,TRUE,SAVE 10,,mumbai,no Onion
ORD000264,CUST00390,Sushi_Spot,Itlaian,20 Jul 2023,324,41.2,348,85,N/A,CARD,3.4,0,FLAT20 ,,chenai,extra SPICY
ORD001104,CUST00142,Spice  Garden,Burger,2022/04/13,710,48.2,1512,43,Pending,upi,4.0,N,N/A,N/A,Chennai,
ORD000920,CUST00075,Spice Garden,Chineese,"July 15, 2023",993,46.5,900,41,pending,Cash,2.9,True,save10,,  Pune ,Extra spicy
ORD001084,CUST00205,Spice  Garden,Thai,2022/02/25,90905,-13.276669350496157,678,51,Cancelled,wallet,2.6,N,SAVE10,,Mumbai,extra SPICY
ORD000947,CUST00428,Dosa Delight.,Burger,2022/10/17,₹412,32.0,2074,65,Delivered,CARD,3.7,0,,,kolkata ,no Onion
ORD000906,CUST00124,Wok Express,Mexican,,1137,20.2,930,81,pending,card,4.4,FALSE,N/A,DP7802,Ahemadabad,extra SPICY
ORD000431,CUST00371,Burger Barn,Continental,"September 21, 2022",2786,41.9,389,71,Dlvrd,net banking,6.447804449364346,TRUE,FLAT20 ,,Delhi,no Onion
ORD000203,CUST00556,Noodle  Nook,Chinese,2022-02-12,2090,15.1,1885,90,cancelled,Card,2.1,True,SAVE 10,N/A,  Pune ,no Onion
ORD000184,CUST00239,Noodle Nook,Pizza,N/A,₹797,0.0,1410,-8,Delivered,cash,4.2,no,SAVE 10,,Delhi,No onion
ORD000178,CUST00287,Spice Garden,Indian,13/08/2023,341,41.7,1850,88,,N/A,3.3,Yes,save10,DP8624,  Pune ,No onion
ORD000937,CUST00221, Tandoor Tales,Biryani,06-08-2022,835,186.5481597569828,435,41,CANCELLED,card,1.6,Yes,,,Mumbai,extra SPICY
ORD001462,CUST00588,Noodle Nook,Sushi ,,2963,28.8,2931,33,CANCELLED,cash,,No,SAVE 10,,  Pune ,
ORD001193,CUST00189,Burger Barn,Indian,1644624000,2666,3.5,1181,N/A,cancelled,UPI,3.0,No,SAVE 10,,Ahemadabad,No onion
ORD001486,CUST00351,Pizza Palace,Italain,"August 07, 2023",2470,24.2,1999,20,Delivered,wallet,3.2,false,,N/A,chenai,No onion
ORD001226,CUST00571,The Biryani House,Thai ,not provided,1420,28.9,2145,72,Pending,Cash,2.7,FALSE,FLAT20 ,DP6180,Delhi ,extra SPICY
ORD000083,CUST00527,Noodle  Nook,Itlaian,N/A,1819,46.7,718,16,Pending,Wallet,-0.9150074823855378,N,,,kolkata ,  
ORD000401,CUST00235,Wok-Express,Sushi,not provided,2725,48.3,836,N/A,Dlvrd,UPI,3.2,Yes,SAVE10,,Ahmedabad,no Onion
ORD000159,CUST00238,Dosa Delight,indian,2022-01-01,864,N/A,2563,28,cancelled,cash,2.4,No,FLAT20,,chenai,N/A
ORD000086,CUST00238,Burger Barn,CHINESE,not provided,2482,28.4,2106,36,Dlvrd,Net Banking,,false,,,Chennai,No onion
ORD000154,CUST00338,Sushi Spot,Itlaian,not provided,1810,22.7,2614,90,Cncld,cash,,Yes,FLAT20,DP6336,mumbai,
ORD001179,CUST00005,Noodle  Nook,Thai ,03-05-2023,890,28.9,730,41,Delivered,card,1.3,TRUE,FLAT20,DP9624,Delhi ,
ORD000885,CUST00261,Dosa Delight.,Indian,not provided,1856,45.4,2111,48,Pending,UPI,1.4,no,FIRST50,,kolkata ,
ORD000634,CUST00371,Curry Corner,Itlaian,not provided,733,27.4,1601,37,Cncld,card,3.4,yes,save10,,Mumbai,  
ORD000126,CUST00597,Dosa Delight.,indian,2022/08/03,1983,26.2,1221,-11,DELIVERED,upi,1.1,No,SAVE 10,DP5918,  Pune ,N/A
ORD000523,CUST00091,Noodle Nook,Italain,2022/07/30,806,3.3,1643,44,pending,Card,4.4,true,FIRST50,,Pune,N/A
ORD000824,CUST00584,Dosa Delight.,Thai ,04 Jan 2022,2247,20.1,₹1789,54,DELIVERED,Wallet,2.4,yes,FLAT20 ,N/A,Pune,no Onion
ORD001328,CUST00515,Sushi Spot,continental,2023/09/01,2545,26.5,288,43,CANCELLED,card,1.2,FALSE,,,Mumbai,N/A
ORD001142,CUST00031,The Biryani House,Mexican,12-08-2022,2253,-14.20748049127095,480,77,pending,Net Banking,4.4,yes,FLAT20,,Ahmedabad,
ORD000620,CUST00492,Dosa Delight.,Continental,25 Sep 2023,908,4.6,1505,74,,Wallet,1.2,yes,FLAT20,,chenai,
ORD000976,CUST00362,Noodle  Nook,continental,2023-01-28,1236,33.0,2499,43,Dlvrd,card,5.0,FALSE,FLAT20,,kolkata ,
ORD001008,CUST00290,Pizza Palace,Pizza,N/A,2303,1.3,317,75,N/A,wallet,2.7,yes,,,MUMBAI,Less oil
ORD000711,CUST00229,Sushi_Spot,Biryani,N/A,444,17.7,1786,37,DELIVERED,cash,,Y,N/A,DP6762,Delhi,  
ORD000949,CUST00052,The Biryani House,continental,"September 04, 2022",1514,41.4,2470,19,Cancelled,Cash,1.8,N,FLAT20 ,,Hyderabad,extra SPICY
ORD000739,CUST00413,Noodle Nook,PIZZA,,416,26.3,347,85,delivered,net banking,2.2,true,SAVE 10,N/A,kolkata ,N/A
ORD000354,CUST00494,Curry Corner@,indian,10/05/2022,877,25.2,843,37,cancelled,net banking,1.5,TRUE,save10,DP3565,Pune,Extra spicy
ORD001054,CUST00442,Tandoor Tales,Chineese,not provided,161,N/A,1746,63,CANCELLED,cash,2.2,no,N/A,,bangalore,No onion
ORD000848,CUST00366,Dosa Delight,Itlaian,N/A,1672,32.0,658,40,,net banking,4.4,N,save10,DP8295,MUMBAI,No onion
ORD000967,CUST00536,The Biryani House,Sushi,N/A,2882,46.9,2632,58,Dlvrd,card,3.7,TRUE,save10,DP9032,mumbai,extra SPICY
ORD000524,CUST00266,Burger Barn,Sushi ,"June 18, 2023",604,15.2,1884,34,Cncld,card,2.1,true,N/A,N/A,Delhi ,No onion
ORD001167,CUST00368,Curry Corner@,mexcian,,1982,32.8,985,35,cancelled,upi,4.3,False,N/A,N/A,kolkata ,No onion
ORD000907,CUST00421,Tandoor Tales,Chineese,2022/07/04,1811,33.6,931,51,DELIVERED,Net Banking,1.1,N,FLAT20 ,,Mumbai,no Onion
ORD001457,CUST00106,Curry Corner@,Chinese,not provided,2665,26.6,820,17,Pending,net banking,1.6,N,,DP5335,  Pune ,No onion
ORD000286,CUST00480,Burger Barn,CHINESE,,686,,2578,21,CANCELLED,N/A,1.8,N,FLAT20,N/A,Chennai,  
ORD000738,CUST00242,Dosa Delight,indian,N/A,1283,N/A,,27,delivered,COD,,0,FLAT20 ,,Bangalroe,
ORD001092,CUST00426,Dosa Delight,Burger,08-18-2022,1818,17.4,2675,37,Cncld,UPI,1.9,False,FLAT20 ,N/A,Delhi ,
ORD000779,CUST00231,Sushi_Spot,mexcian,not provided,₹1018,4.6,590,64,Pending,UPI,3.2,no,SAVE10,N/A,Hydrabad,
ORD000484,CUST00426,Spice Garden,Italain,N/A,363,38.8,2851,-16,pending,Card,,False,N/A,DP6049,mumbai,  
ORD001363,CUST00228,Curry Corner@,Biryani,05-08-2022,1769,14.9,2763,61,Cancelled,net banking,4.3,yes,SAVE10,,Pune,Less oil
ORD000837,CUST00410,Sushi Spot,Mexican,12 May 2022,1903,38.6,1621,73,Pending,wallet,2.1,no,N/A,DP3020,Delhi ,no Onion
ORD000964,CUST00396,Tandoor Tales,Sushi ,not provided,775,21.4,1250,86,delivered,net banking,4.8,TRUE,,,Kolkata,
ORD000376,CUST00359,Curry Corner,burger,not provided,2286,40.7,2103,17,pending,UPI ,4.5,TRUE,FLAT20,DP5844,chenai,extra SPICY
ORD000842,CUST00335,Spice  Garden,Itlaian,"February 26, 2022",818,40.4,1747,54,Cncld,UPI ,4.6,N,FLAT20 ,N/A,mumbai,
ORD000299,CUST00455,Spice Garden,indian,1649462400,687,30.7,N/A,84,Dlvrd,,1.9,1,N/A,N/A,Hydrabad,
ORD000827,CUST00196,Wok Express,Mexican,2022/05/01,2406,40.4,2011,39,CANCELLED,card,2.4,false,FLAT20 ,N/A,Bangalroe,Less oil
ORD001273,CUST00255,Dosa Delight,Itlaian,1659657600,2312,0.9,1572,86,,net banking,4.3,yes,FIRST50,N/A,kolkata ,
ORD001330,CUST00425,Sushi_Spot,Pizza,04/12/2023,2524,8.7,1444,44,cancelled,UPI ,2.4,N,,,DELHI,
ORD001288,CUST00129,Sushi Spot,Indian,2022-07-04,2678,21.6,₹1249,60,pending,Card,1.9,1,save10,,Delhi,no Onion
ORD000946,CUST00292,Sushi Spot,PIZZA,2022/02/27,N/A,3.8,2733,89,Dlvrd,N/A,,N,FLAT20 ,N/A,Bangalroe,extra SPICY
ORD000899,CUST00528,Spice Garden,biryani,06-04-2023,2781,22.2,172,N/A,CANCELLED,Card,4.0,TRUE,save10,,Bangalroe,Less oil
ORD000306,CUST00127,Pizza Palace,Burger,2023-08-20,1367,13.0,2680,74,cancelled,CARD,1.5,False,SAVE10,,kolkata ,
ORD001438,CUST00110,Tandoor Tales,Thai,not provided,1309,N/A,2154,72,Cancelled,Cash,3.4,0,FLAT20 ,,Delhi,
ORD001044,CUST00382,Curry Corner@,Sushi,1679616000,2612,45.8,337,37,Cancelled,UPI,4.8,N,FLAT20 ,DP7394,Bangalroe,N/A
ORD000044,CUST00566,Dosa Delight.,Chineese,07-29-2022,1715,7.3,1233,54,Pending,net banking,3.4,FALSE,FIRST50,,Pune,extra SPICY
ORD000122,CUST00586,Burger Barn!!,PIZZA,not provided,2978,19.2,1348,23,Dlvrd,Net Banking,4.2,True,save10,,Hyderabad,extra SPICY
ORD001161,CUST00424,Sushi_Spot,burger,2022/10/22,859,19.6,1884,15,Cancelled,COD,,yes,FLAT20,,Delhi,
ORD001068,CUST00151,Sushi_Spot,Italain,01/02/2023,2993,29.1,1646,,Cncld,CARD,1.6,N,N/A,DP5659,DELHI,N/A
ORD000715,CUST00280,Curry Corner@,Itlaian,,,17.0,868,59,CANCELLED,UPI ,1.4,false,,N/A,mumbai,Extra spicy
ORD001299,CUST00065,PIZZA PALACE,biryani,2023-06-09,752,24.8,2554,68,pending,Net Banking,,0,FIRST50,,Pune,Extra spicy
ORD000697,CUST00406,PIZZA PALACE,biryani,"June 30, 2022",820,3.2,465,23,Pending,upi,1.6,N,FLAT20,N/A,Delhi ,
ORD001498,CUST00002,Sushi_Spot,Italain,23/06/2023,,31.1,2123,22,pending,Wallet,2.7,TRUE,FLAT20,,chenai,
ORD001403,CUST00547,Tandoor Tales,CHINESE,16 Aug 2023,1703,25.4,2839,90,N/A,CARD,2.3,Yes,save10,,Hydrabad,N/A
ORD000574,CUST00518,Spice  Garden,burger,N/A,2453,N/A,777,25,Dlvrd,COD,3.4,No,SAVE 10,,Ahmedabad,  
ORD001439,CUST00026, Tandoor Tales,Chineese,N/A,1615,29.1,2222,74,DELIVERED,Wallet,4.9,TRUE,N/A,N/A,DELHI,
ORD001251,CUST00196,Noodle  Nook,biryani,not provided,1402,1.9,1614,73,Dlvrd,cash,1.6,No,SAVE 10,,Bangalore,no Onion
ORD000471,CUST00305,Noodle  Nook,mexcian,"September 14, 2023",1677,23.5,326,84,Dlvrd,N/A,,FALSE,,DP1838,Ahmedabad,N/A
ORD000292,CUST00148,Wok-Express,Italain,20 Nov 2022,1881,-16.626111666701675,₹148,50,,CARD,,TRUE,,,Pune,No onion
ORD000699,CUST00068,Curry Corner,Indian,2022-04-16,,169.96780947303907,1349,39,Cancelled,Wallet,3.4,0,FIRST50,,mumbai,Less oil
ORD000624,CUST00196,Wok-Express,Burger,2023/11/29,637,28.0,573,73,delivered,card,2.8,false,,,Bangalroe,no Onion
ORD000034,CUST00499,Wok Express,Thai ,N/A,508,19.5,2987,50,pending,,6.537283627200929,true,N/A,DP5405,MUMBAI,extra SPICY
ORD000686,CUST00061,Burger Barn,Pizza,04 May 2022,1057,9.2,125,74,pending,card,4.1,Yes,SAVE 10,,Ahmedabad,Extra spicy
ORD000001,CUST00405,Noodle  Nook,continental,N/A,2710,3.3,1308,83,,Card,,True,FIRST50,,Delhi ,  
ORD000939,CUST00025,Noodle  Nook,Burger,N/A,356,21.6,2137,67,Cancelled,UPI,2.0,True,,DP8769,chenai,Extra spicy
ORD001160,CUST00278,Dosa Delight.,burger,N/A,1363,27.7,1561,39,CANCELLED,net banking,1.8,1,save10,,chenai,Less oil
ORD001383,CUST00005,Wok-Express,CHINESE,06-28-2023,1393,21.5,₹1042,37,delivered,N/A,-0.5607039446130563,Yes,N/A,,Chennai,extra SPICY
ORD000432,CUST00419,Noodle  Nook,Italian,2022-08-14,2255,43.1,1893,20,Cancelled,Net Banking,2.7,Yes,FLAT20 ,,MUMBAI,no Onion
ORD000226,CUST00307,Tandoor Tales,Continental,10/07/2023,482,152.1827545313276,585,86,Cncld,Wallet,4.1,N,FIRST50,DP8601,chenai,Less oil
ORD001351,CUST00323,Spice  Garden,Mexican,N/A,2872,159.26291440486693,2841,59,Cncld,,3.6,No,save10,N/A,Delhi,no Onion
ORD001215,CUST00223,Wok Express,Pizza,2022-08-21,471,183.94759073355937,997,83,Dlvrd,wallet,-0.628253274296682,no,,,bangalore,extra SPICY
ORD001430,CUST00521,Dosa Delight,Sushi ,2023-06-12,862,12.9,2376,81,N/A,,2.7,TRUE,FLAT20 ,DP4845,kolkata ,no Onion
ORD000244,CUST00473,Dosa Delight,Sushi,1692489600,1401,186.02522455683825,1656,63,N/A,COD,,0,,N/A,Mumbai,no Onion
ORD000267,CUST00427,Curry Corner@,Sushi,"September 27, 2022",2175,7.7,2794,32,N/A,UPI,3.9,FALSE,FIRST50,DP7007,Ahemadabad,  
ORD000886,CUST00071,Dosa Delight,Indian,08-09-2023,2226,49.9,2110,72,Dlvrd,CARD,8.020755319481642,1,,N/A,  Pune ,Extra spicy
ORD000787,CUST00284, Tandoor Tales,Burger,"October 26, 2022",626,2.3,2811,,Dlvrd,net banking,,false,FIRST50,N/A,Delhi ,Less oil
ORD001441,CUST00467,Curry Corner@,Biryani,2023/07/04,2039,9.1,597,82,Cancelled,CARD,4.5,No,,,mumbai,
ORD000945,CUST00081,Burger Barn!!,Burger,2023-05-24,1382,25.7,2171,-23,cancelled,cash,2.6,FALSE,FLAT20 ,N/A,MUMBAI,
ORD001073,CUST00542, Tandoor Tales,indian,29 May 2023,1115,5.4,2686,55,Delivered,UPI ,3.1,FALSE,save10,,Ahemadabad,  
ORD001229,CUST00427,Burger Barn,Continental,14 Sep 2023,1390,-14.246977494821323,234,43,cancelled,Card,4.8,no,,DP8168,mumbai,No onion
ORD001127,CUST00490,Wok Express,Continental,01 Aug 2022,330,25.0,,55,DELIVERED,UPI,4.0,false,FLAT20,N/A,DELHI,Extra spicy
ORD001091,CUST00165,Wok-Express,Sushi ,1659916800,2179,26.3,2677,34,delivered,wallet,3.9,N,save10,,Pune,no Onion
ORD000810,CUST00255,PIZZA PALACE,Chinese,2024/01/01,2023,39.0,,-14,DELIVERED,wallet,-0.236984474951087,false,,N/A,DELHI,N/A
ORD000023,CUST00086,Sushi_Spot,Sushi ,"September 11, 2023",2143,40.2,2082,46,CANCELLED,cash,3.5,True,,,chenai,No onion
ORD001420,CUST00298,PIZZA PALACE,Sushi,2023/10/19,2717,4.2,2997,36,DELIVERED,cash,1.8,0,FLAT20,DP4742,Mumbai,  
ORD000464,CUST00022,Dosa Delight.,Continental,03/06/2023,703,44.8,474,26,CANCELLED,Net Banking,3.3,no,FLAT20,,bangalore,
ORD001357,CUST00484,Burger Barn,Indian,not provided,2958,42.9,261,372,Cncld,net banking,-0.11889320371844525,Y,SAVE 10,,Hyderabad,  
ORD001375,CUST00235,Curry Corner,Mexican,13 Aug 2023,2959,11.7,2422,-24,CANCELLED,,4.6,No,save10,,Ahemadabad,no Onion
ORD000753,CUST00417,Noodle Nook,mexcian,06 Jul 2022,842,44.6,1055,-27,Pending,card,1.0,Yes,FLAT20 ,,Chennai,No onion
ORD001278,CUST00088,PIZZA PALACE,Thai,2023/01/30,552,15.3,160,28,delivered,,-0.6037733748867382,FALSE,,,Ahmedabad,No onion
ORD000728,CUST00085, Tandoor Tales,Pizza,N/A,2284,3.1,822,19,N/A,CARD,3.6,TRUE,,N/A,  Pune ,
ORD000854,CUST00274,Curry Corner,Burger,"June 03, 2022",N/A,33.1,2143,75,Pending,CARD,1.2,No,,,Ahmedabad,
ORD000657,CUST00032,Tandoor Tales,Italian,30/03/2023,2912,33.6,1137,42,DELIVERED,Cash,2.5,false,,,MUMBAI,
ORD000865,CUST00161,Curry Corner,Pizza,2023/06/01,1392,38.2,1730,16,delivered,UPI ,4.0,yes,SAVE10,N/A,Delhi,N/A
ORD000470,CUST00370,Spice Garden,Biryani,N/A,106,N/A,1081,87,N/A,wallet,,yes,FIRST50,DP7577,Chennai,N/A
ORD000983,CUST00410,Burger Barn,biryani,2022-04-01,1254,16.4,502,69,,CARD,3.7,yes,FLAT20 ,,Ahemadabad,extra SPICY
ORD000162,CUST00214, Tandoor Tales,Thai,not provided,1078,8.8,505,19,delivered,Net Banking,4.0,TRUE,N/A,N/A,Hyderabad,
ORD001399,CUST00090,Spice  Garden,burger,13/01/2023,72390,5.6,1725,78,delivered,Cash,4.3,Y,,DP7860,Ahemadabad,no Onion
ORD000877,CUST99999, Tandoor Tales,indian,"November 07, 2022",1337,38.9,1833,57,DELIVERED,Wallet,,TRUE,FLAT20 ,DP5206,  Pune ,
ORD000898,CUST00178, Tandoor Tales,Pizza,2022-03-21,99,9.8,1166,49,DELIVERED,wallet,3.1,false,SAVE 10,,Hyderabad,N/A
ORD001089,CUST00493,Wok-Express,Italain,"September 25, 2022",1187,23.9,₹807,89,DELIVERED,card,4.6,N,save10,,Chennai,
ORD000988,CUST00491,Dosa Delight.,Italian,14 Jan 2023,1308,14.4,1543,62,Pending,Net Banking,3.7,no,,,MUMBAI,
ORD001445,CUST00456,Wok Express,biryani,"August 17, 2023",1519,12.4,761,35,DELIVERED,wallet,3.3,True,,DP6912,bangalore,Less oil
ORD000929,CUST00513,Wok Express,Italian,2022/12/04,2415,49.0,N/A,42,Delivered,wallet,1.8,0,FLAT20,N/A,mumbai,N/A
ORD000860,CUST00350,Burger Barn!!,biryani,29 May 2022,2797,20.4,1779,87,Cancelled,Net Banking,1.8,No,,,Delhi ,  
ORD000968,CUST00117,Dosa Delight.,Sushi ,2022/04/01,1641,20.3,795,35,CANCELLED,net banking,3.8,no,FLAT20 ,N/A,Pune,Less oil
ORD001228,CUST00199,The Biryani House,Italain,2022-04-11,678,17.4,1702,35,Cancelled,Card,4.8,no,,DP7168,Hyderabad,  
ORD000527,CUST00158,Spice Garden,Thai ,"June 18, 2023",N/A,13.5,483,42,N/A,Net Banking,,1,FLAT20 ,N/A,Bangalroe,extra SPICY
ORD000997,CUST00002, Tandoor Tales,Sushi,N/A,1463,44.1,₹827,23,Pending,UPI ,1.8,0,N/A,,Mumbai,N/A
ORD001489,CUST00235,Dosa Delight,indian,"September 10, 2022",555,26.9,2789,74,delivered,Net Banking,,yes,,,Mumbai,extra SPICY
ORD001480,CUST00238,Spice  Garden,Italain,01-04-2022,2071,7.2,324,55,N/A,Wallet,3.9,Y,save10,,Mumbai,
ORD001249,CUST00558,Spice Garden,Italian,04-24-2022,2564,46.6,1446,29,Dlvrd,COD,1.1,yes,SAVE10,N/A,chenai,
ORD001234,CUST00401,Tandoor Tales,continental,2022-09-01,1290,10.5,2227,17,pending,net banking,1.2,0,SAVE 10,,Pune,Extra spicy
ORD000689,CUST00152,Noodle  Nook,Biryani,2023-06-22,1692,41.7,779,60,Cncld,net banking,1.8,yes,FLAT20,,DELHI,no Onion
ORD001428,CUST00532, Tandoor Tales,Pizza,2022-06-11,937,2.5,1571,88,DELIVERED,Net Banking,1.5,TRUE,,,Chennai,extra SPICY
ORD000307,CUST00134,Curry Corner@,Chinese,1652832000,1628,35.0,1494,28,Cncld,net banking,3.7,N,SAVE 10,,Delhi ,  
ORD000683,CUST00055,Dosa Delight,Itlaian,1673827200,2712,39.3,2038,31,,cash,,N,N/A,N/A,Delhi,N/A
ORD000170,CUST00465,Noodle  Nook,biryani,30/01/2023,1196,36.2,1047,28,Cncld,Cash,2.2,Y,FIRST50,,Ahemadabad,extra SPICY
ORD001391,CUST00240,Burger Barn!!,PIZZA,N/A,1848,31.4,1851,54,Cancelled,upi,1.0,Yes,FIRST50,DP9133,chenai,No onion
ORD000355,CUST00050,Noodle Nook,Itlaian,,2680,44.5,520,44,N/A,UPI ,2.1,TRUE,FLAT20 ,DP3947,Delhi,Less oil
ORD001499,CUST00057,Noodle Nook,Chinese,N/A,1222,31.3,1234,57,Cncld,upi,2.1,Yes,N/A,DP7937,chenai,
ORD000414,CUST00214,Burger Barn!!,CHINESE,06-30-2023,2508,9.7,566,69,Pending,N/A,,no,SAVE10,,chenai,Extra spicy
ORD000963,CUST00118,Spice Garden,Continental,18/08/2023,151,29.4,841,35,DELIVERED,UPI,8.781824159364653,TRUE,FLAT20,N/A,  Pune ,no Onion
ORD000231,CUST00111,Dosa Delight.,indian,2022-07-20,90627,196.84481626137847,₹663,66,Cancelled,N/A,-0.3144890182132116,False,save10,,Delhi,extra SPICY
ORD001071,CUST00138,Wok Express,Thai,not provided,₹1924,16.3,₹1933,38,,upi,2.5,False,N/A,N/A,Hyderabad,N/A
ORD000241,CUST00360,Noodle  Nook,Thai ,not provided,741,7.6,₹1120,69,Delivered,,4.6,TRUE,FIRST50,N/A,Bangalroe,no Onion
ORD000400,CUST00044,Noodle  Nook,Mexican,not provided,N/A,39.7,1888,452,DELIVERED,UPI ,1.8,True,N/A,DP4792,Bangalore,No onion
ORD001272,CUST00125,Noodle  Nook,Continental,,364,34.7,708,-2,Dlvrd,CARD,1.1,yes,FLAT20,,Bangalore,
ORD000206,CUST00045,Burger Barn!!,Biryani,N/A,585,23.3,2421,17,Cncld,UPI ,1.9,yes,,,kolkata ,
ORD001396,CUST00501, Tandoor Tales,Pizza,,2866,28.6,1575,28,Cancelled,N/A,3.3,Y,SAVE10,,Ahemadabad,No onion
ORD001133,CUST00220,Wok-Express,PIZZA,2022/02/09,2958,25.8,1640,38,DELIVERED,wallet,1.1,N,,,DELHI,Extra spicy
ORD001244,CUST00266,Curry Corner,continental,N/A,1644,20.1,2153,60,DELIVERED,UPI,,no,,N/A,Bangalroe,no Onion
ORD001006,CUST00361,Curry Corner,Biryani,22 Sep 2023,1337,19.5,1422,84,DELIVERED,Wallet,2.8,No,FLAT20 ,,DELHI,
ORD000291,CUST00417,Curry Corner,Indian,03-18-2023,1328,49.6,2273,86,,N/A,1.4,yes,N/A,,Hydrabad,N/A
ORD000002,CUST00575,Dosa Delight.,Sushi ,"August 17, 2022",862,47.4,1057,46,Dlvrd,cash,2.2,no,,N/A,Pune,No onion
ORD000329,CUST00389,Dosa Delight.,Italian,2022/06/01,1128,10.5,2439,75,Delivered,,-0.6502776700382362,0,FIRST50,,  Pune ,No onion
ORD001488,CUST00166,Sushi Spot,Thai,N/A,2950,6.3,123,53,cancelled,UPI,3.4,N,save10,,MUMBAI,
